sentimento,empresa,tempo_reclamacao,status,titulo,seguro,sinistro,prestamista,carro,cancelamento,protecao,atendimento,rembolso
Negativo,Porto Seguro,7,Não resolvido,Porto Seguro Seguros S.A.,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,70,Não resolvido,Não indico esse seguro a ninguém!,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,9,Resolvido,Não consigo encerrar minha conta no Conquista!,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,3,Não resolvido,Tech Fácil,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,25,Não resolvido,Serviços da Porto Seguro Auto em decadência..,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,8,Não resolvido,Não consigo escolher a oficina que será feito o reparo do veículo,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,21,Não resolvido,Renovação,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,8,Não resolvido,Na Porto Seguro o desrespeito e a desfaçatez não conhecem limites,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,10,Não resolvido,Cobrança de multa de 3 anos atrás? Não faz sentido,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,58,Não resolvido,PORTO SEGURO - CORRETORA SBM - Não respeitam as apólices,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,22,Não resolvido,"Cobrança indevida, fora do horário, insistência em cobrança!",false,false,false,false,false,false,false,false
Negativo,Porto Seguro,14,Não resolvido,Desrespeito com o consumidor,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,22,Não resolvido,Lucros Cessantes - Terceiro,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,49,Não resolvido,Falta de qualidade no serviço,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,5,Não resolvido,Renovação de seguro de carro,true,false,false,true,false,false,false,false
Negativo,Porto Seguro,19,Não resolvido,TECHFACIL NEGANDO CONTRATAÇÃO,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,65,Não resolvido,Não cumprem acordo!,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,15,Não resolvido,"Tech Facil , Facil só no nome",false,false,false,false,false,false,false,false
Negativo,Porto Seguro,38,Não resolvido,motorista da vez x dia das mães estragado,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,13,Não resolvido,"Meu piso da cozinha danificou após troca da torneira pela porto seguro, deixou vazando a água quente que infiltrou e delatou o puso",true,false,false,false,false,false,false,false
Negativo,Porto Seguro,39,Não resolvido,Seguro não atendido,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,20,Não resolvido,Não existe canal de atendimento ao cliente.,false,false,false,false,false,false,true,false
Negativo,Porto Seguro,30,Não resolvido,SEGURO DE VIDA CANCELADO E NÃO ESTORNARAM O VALOR,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,54,Não resolvido,Carro Facil Porto Seguro,true,false,false,true,false,false,false,false
Negativo,Porto Seguro,27,Não resolvido,Falta de atendimento ao Sinistro,false,true,false,false,false,false,true,false
Negativo,Porto Seguro,63,Não resolvido,Seguradora não indeniza cliente conforme o contratado,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,37,Não resolvido,Empresa insuportável. Já pedi para pararem de enviar spam por SMS e continuam me perturbando quase todo dia!!!,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,22,Não resolvido,Manutenção.,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,34,Resolvido,Sinistro aberto em 01/04/2022 sem solução ainda,false,true,false,false,false,false,false,false
Negativo,Porto Seguro,52,Não resolvido,falta de atendimento porto seguro,true,false,false,false,false,false,true,false
Negativo,Porto Seguro,13,Não resolvido,Não está a aprovando minha renovação da assinatura,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,4,Não resolvido,Tech Fácil e venda casada,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,9,Resolvido,Restituição e falta de profissionalidade,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,41,Não resolvido,Insatisfação,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,44,Não resolvido,Lucros cessantes,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,18,Não resolvido,A Porto Seguros não tem mais atendimento,true,false,false,false,false,false,true,false
Negativo,Porto Seguro,62,Resolvido,Cobrança indevida,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,42,Resolvido,Carro parado há 5 meses,false,false,false,true,false,false,false,false
Negativo,Porto Seguro,6,Resolvido,Algo que poderia ser tão simples de resolver..,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,70,Não resolvido,Porto Seguro tem me causado diversos transtornos,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,23,Resolvido,Contratei o serviço e só posso utilizar 3 vezes no ano,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,28,Resolvido,TECH FACIL DEVOLUÇÃO,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,14,Não resolvido,cobrança por serviços não realizado,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,21,Resolvido,Continuo não recebendo Nota Fiscal de Serviço,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,36,Não resolvido,Recusa na cobertura de danos provocados por vendaval,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,15,Não resolvido,PORTO SEGURO NÃO CONFIÁVEL,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,8,Não resolvido,Tech Fácil - Atraso na entrega do aparelho celular,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,83,Não resolvido,Sinistro do terror - Descaso total 2 meses reparo simples,false,true,false,false,false,false,false,false
Negativo,Porto Seguro,40,Resolvido,Porto seguro quer que terceiro assuma a depreciação do veículo,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,2,Não resolvido,TINHA DESCONTO NA FRANQUIA POR PAGAR COM CARTÃO PORTO E DEPOIS FALARSM QUE NÃO,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,21,Não resolvido,Tech fácil,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,68,Não resolvido,Porto Seguro não aprova meu seguro fiança.,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,13,Não resolvido,"Descaso com terceiros - sem previsão de conserto do veículo, não pagamento de lucros cessantes.",false,false,false,false,false,false,false,false
Negativo,Porto Seguro,38,Não resolvido,Má prestação de serviço seguro auto seguro parcial por alagamento(Fujam da Porto Seguro),true,false,false,false,false,false,false,false
Negativo,Porto Seguro,10,Não resolvido,Guincho 7 horas e ainda não chegou,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,8,Não resolvido,Fazem o cliente de palhaço,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,6,Não resolvido,Falta de informação sobre o andamento do pedido,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,7,Resolvido,Contrato Porto Carro Fácil prestes a vencer e não consigo contato,false,false,false,true,false,false,false,false
Negativo,Porto Seguro,29,Não resolvido,Recusa de serviços sem Justificativa,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,40,Não resolvido,2 MESES SEM MEU CARRO,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,11,Não resolvido,"60 dias com carro na oficina por conta de atraso liberação de reparo, 19 dias corrido da data de abertura até a liberação",false,false,false,true,false,false,false,false
Negativo,Porto Seguro,15,Resolvido,Não consigo atendimento,false,false,false,false,false,false,true,false
Negativo,Porto Seguro,14,Resolvido,Cobrança por Telefone não recebido,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,13,Resolvido,MAÇADA E PÉSSIMO ATENDIMENTO - TECH FÁCIL PORTO SEGURO,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,23,Resolvido,Carro Fácil,false,false,false,true,false,false,false,false
Negativo,Porto Seguro,5,Não resolvido,Sinistro do meu carro,false,true,false,true,false,false,false,false
Negativo,Porto Seguro,7,Resolvido,cobrança indevida,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,8,Resolvido,Porto não cumpre agendamento,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,8,Resolvido,Sem produto e sem estorno!,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,74,Não resolvido,Plano de assinatura Tech Fácil sem respeito pelo cliente. S22 Ultra lançado na fatura em 17/02 e sem receber o aparelho até hoje.,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,27,Não resolvido,Assinatura smartphone na Porto Tech Fácil,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,6,Não resolvido,FURTO DE RETROVISSORES / NÃO RESSARCIMENTO,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,14,Resolvido,Carro Fácil,false,false,false,true,false,false,false,false
Negativo,Porto Seguro,2,Não resolvido,Arriogancia esta no AR,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,8,Não resolvido,Tech fácil decepcionado com vcs,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,22,Não resolvido,Seguro auto,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,8,Resolvido,Cobrança Avaria Indevida - Vistoria Entrega Carro Fácil,false,false,false,true,false,false,false,false
Negativo,Porto Seguro,3,Não resolvido,Tech fácil não se importa com o consumidor!,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,34,Resolvido,Cobrança indevida - Porto Seguro Faz,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,6,Não resolvido,Não contratem a Porto Seguro auto!,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,7,Resolvido,SEGURO RESIDENCIAL NÃO INDENIZA AS COBERTURAS PAGAS.,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,8,Resolvido,Seguro Residencial cobrado mas não concretizado,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,51,Não resolvido,PÉSSIMO ATENDIMENTO,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,9,Resolvido,Assinatura Tech Fácil Sendo Cobrada em Dobro,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,9,Resolvido,Cobrança indevida Carro Fácil,false,false,false,true,false,false,false,false
Negativo,Porto Seguro,74,Resolvido,Demora na disponilização de peça automotiva,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,10,Resolvido,Nenhum telefone atende!!!,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,28,Não resolvido,Não atendem e não resolvem,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,62,Resolvido,Cobrança Indevida,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,13,Resolvido,Porto Seguro não prima por informações!,true,false,false,false,false,false,false,false
Negativo,Porto Seguro,2,Não resolvido,"QUERO ASSINAR o TechFácil, sou cliente PORTO SEGURO CARTÕES, mas NÃO CONSIGO!!",false,false,false,false,false,false,false,false
Negativo,Porto Seguro,23,Resolvido,PORTO SEGURO / SERVIÇO CONTRATO PORTO FAZ,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,3,Não resolvido,Instalação,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,14,Não resolvido,Não tem previsão de entrega,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,14,Não resolvido,Não devolução de pontos do cartão itaú,false,false,false,false,false,false,false,false
Negativo,Porto Seguro,19,Não resolvido,Acione a franquia e receba o carro com mais problemas do que entregou,false,false,false,true,false,false,false,false
Negativo,Porto Seguro,23,Resolvido,Recebi reembolso 11% abaixo da tabela FIPE.,false,false,false,false,false,false,false,true
Negativo,Porto Seguro,4,Resolvido,CARRO FÁCIL maior pegadinha do setor,false,false,false,false,false,false,false,false
Positivo,Porto Seguro,57,Resolvido,Envio de propagandas por SMS,false,false,false,false,false,false,false,false
Positivo,Porto Seguro,16,Resolvido,Meu carro era para ter sido entregue dia 29/03 e ainda esta na oficina no conserto,false,false,false,true,false,false,false,false
Positivo,Porto Seguro,1,Resolvido,Porto Seguro Seguradora,true,false,false,false,false,false,false,false
Positivo,Porto Seguro,8,Resolvido,"Assinatura tech facil, sem retorno",false,false,false,false,false,false,false,false
Positivo,Porto Seguro,15,Resolvido,Consulta no Serasa sem Motivo,false,false,false,false,false,false,false,false
Positivo,Porto Seguro,39,Resolvido,Novamente não consigo agendar suporte técnico,false,false,false,false,false,false,false,false
Positivo,Porto Seguro,14,Resolvido,Seguro de celular iPhone 13 128gb,true,false,false,false,false,false,false,false
Positivo,Porto Seguro,3,Resolvido,Carro zero com defeito e voucher do carro seguro bloqueado,true,false,false,true,false,false,false,false
Positivo,Porto Seguro,3,Resolvido,Prestador de Serviço do Guincho da porto bateu meu Carro.,false,false,false,true,false,false,false,false
Positivo,Porto Seguro,10,Resolvido,"Descaso, falta de comprometimento, indignação",false,false,false,false,false,false,false,false
Positivo,Porto Seguro,44,Resolvido,Envio de SPAM novamente,false,false,false,false,false,false,false,false
Positivo,Porto Seguro,22,Resolvido,Porto Seguro Faz! Você passar nervoso!,true,false,false,false,false,false,false,false
Positivo,Porto Seguro,32,Resolvido,O Jogo do empura-empura,false,false,false,false,false,false,false,false
Positivo,Porto Seguro,8,Resolvido,Exigências infundadas,false,false,false,false,false,false,false,false
Positivo,Porto Seguro,8,Resolvido,Cobrança indevida de pontos e seguidos erros,false,false,false,false,false,false,false,false
Positivo,Porto Seguro,10,Resolvido,Atendimento,false,false,false,false,false,false,true,false
Positivo,Porto Seguro,6,Resolvido,Não consegui ser atendido,false,false,false,false,false,false,false,false
Positivo,Porto Seguro,3,Resolvido,Recebi uma carta de apólice do Porto Seguro,true,false,false,false,false,false,false,false
