row_hash,empresa,titulo,local,data_abertura,data_fechamento,tempo_reclamacao,status,vfn,nota,sentimento
-7302437127489323892,Zurich Brasil Seguros,Seguradora engana cliente,Osasco - SP,2022-06-21,2022-06-28,7,Não resolvido,Não,0,negativo
6973087037365834356,AIG Seguros Brasil,PAGAMENTO NÃO EFETUADO,Campina Verde - MG,2022-04-11,2022-04-23,12,Não resolvido,Não,0,negativo
8985657150752283326,Azul Seguros,DEMORA NA LIBERAÇÃO DO CARRO,Santo André - SP,2022-04-25,2022-05-16,21,Não resolvido,Não,0,negativo
7085070350458146957,Azul Seguros,Não querem efetuar o serviço,São Paulo - SP,2022-04-27,2022-05-18,21,Não resolvido,Não,0,negativo
2597694769497786168,Azul Seguros,Veículo sem prazo de entrega,Queimados - RJ,2022-04-17,2022-05-17,30,Não resolvido,Não,0,negativo
1763889775868477364,Bradesco Seguros,Atendimento não prestado,Itaquaquecetuba - SP,2022-04-29,2022-06-10,42,Resolvido,Não,0,negativo
3531724449114721128,Bradesco Seguros,Cobertura que não existe,Limeira - SP,2022-04-13,2022-04-22,9,Não resolvido,Não,0,negativo
-7508323769989097928,Bradesco Seguros,PIOR EMPRESA QUE CONHEÇO,Poços de Caldas - MG,2022-07-01,2022-07-04,3,Não resolvido,Não,0,negativo
-1623071253468571446,Bradesco Seguros,Solicitação de Reembolso,Brasília - DF,2022-05-12,2022-07-06,55,Não resolvido,Não,0,negativo
-4327455691792334384,HDI Seguros,COBRANÇA INDEVIDA AO TERCEIRO,Salvador - BA,2022-04-28,2022-05-17,19,Não resolvido,Não,0,negativo
1237722087852375401,HDI Seguros,Meses sem resolver a situação,Belém - PA,2022-05-23,2022-05-30,7,Não resolvido,Não,0,negativo
-2487312033494659636,Porto Seguro,Desrespeito com o consumidor,Ibiúna - SP,2022-04-06,2022-04-20,14,Não resolvido,Não,0,negativo
-4561063319854203936,Porto Seguro,Renovação de seguro de carro,Ribeirão Preto - SP,2022-05-05,2022-05-10,5,Não resolvido,Não,0,negativo
7742793876759234410,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Consulta a Score Indevida,Japeri - RJ,2022-04-18,2022-04-27,9,Não resolvido,Não,0,negativo
-1707848696409104989,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Prazo de 30 dias Estourou, -- - --,2022-04-15,2022-05-03,18,Não resolvido,Não,0,negativo
634607213077734774,AIG Seguros Brasil,ATRASO NA ANALISE DA PP,Teresina - PI,2022-04-18,2022-04-30,12,Não resolvido,Não,0,negativo
2656673475837326382,Azul Seguros,Estou sem meu carro a 82 dias!,Divinésia - MG,2022-05-27,2022-06-29,33,Não resolvido,Não,0,negativo
-6902814369282009390,Azul Seguros,Pagamento de lucros cessantes,Valparaíso de Goiás - GO,2022-05-17,2022-05-22,5,Não resolvido,Não,0,negativo
968559152078216499,HDI Seguros,Renovação de apólice de seguro,Belo Horizonte - MG,2022-06-01,2022-06-09,8,Não resolvido,Sim,0,negativo
2458388410441853658,MAPFRE Seguros,2 anos sem juros e correçao,Rio de Janeiro - RJ,2022-04-18,2022-04-26,8,Não resolvido,Não,0,negativo
-22556819415627373,MAPFRE Seguros,GUINCHO péssimo atendimento,Campinas - SP,2022-04-12,2022-04-26,14,Não resolvido,Não,0,negativo
-2381994795667860622,Porto Seguro,enrolação para pagar sinistro,Valinhos - SP,2022-05-06,2022-05-11,5,Resolvido,Não,0,negativo
6550729322189762758,Porto Seguro,Falta de qualidade no serviço,São Paulo - SP,2022-04-06,2022-05-25,49,Não resolvido,Não,0,negativo
-1535204508089689237,Porto Seguro,TECHFACIL NEGANDO CONTRATAÇÃO,Rio de Janeiro - RJ,2022-06-03,2022-06-22,19,Não resolvido,Não,0,negativo
-6446223129145167923,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Apólice de frota cancelada,Marialva - PR,2022-06-01,2022-06-14,13,Não resolvido,Não,0,negativo
260914807683295570,Tokio Marine Seguradora,Decepcionado muito !!!,Curitiba - PR,2022-06-11,2022-06-28,17,Não resolvido,Não,0,negativo
6645022311101340736,Tokio Marine Seguradora,Irresponsabilidade.,Carapicuíba - SP,2022-05-09,2022-05-20,11,Não resolvido,Não,0,negativo
-5229807866492080550,Tokio Marine Seguradora,Não cobriu colisão,Caeté - MG,2022-06-22,2022-06-26,4,Não resolvido,Não,0,negativo
5285784777183076963,Youse Seguros,Apolice Cancelada sem motivo,Jacareí - SP,2022-06-22,2022-06-25,3,Não resolvido,Não,0,negativo
80205070661216226,AIG Seguros Brasil,#3 reclamação CU662101316,São Paulo - SP,2022-05-17,2022-06-25,39,Não resolvido,Não,0,negativo
-3304927249341294128,AIG Seguros Brasil,SEGURO PROTEÇÃO DE PREÇO,Paulista - PE,2022-04-14,2022-05-15,31,Não resolvido,Não,0,negativo
1427341730202487522,AIG Seguros Brasil,Sinistro com data errada,Maringá - PR,2022-03-28,2022-05-25,58,Não resolvido,Não,0,negativo
-990341124041816601,Bradesco Seguros,CANCELAMENTO DE TRATAMENTO,Osasco - SP,2022-05-25,2022-06-06,12,Não resolvido,Não,0,negativo
3077916769178680359,Bradesco Seguros,Impossível refazer a senha,São Paulo - SP,2022-04-13,2022-04-18,5,Não resolvido,Não,0,negativo
-5113367430196154043,Bradesco Seguros,Problemas de TI o dia todo,Bertioga - SP,2022-04-18,2022-04-28,10,Não resolvido,Não,0,negativo
-7934104275469976949,Bradesco Seguros,Um Absurdo o Prazo 15 dias,Maceió - AL,2022-06-17,2022-06-17,0,Não resolvido,Não,0,negativo
3834843592204071222,HDI Seguros,Consertam só que está nas fotos,Esteio - RS,2022-04-01,2022-04-12,11,Não resolvido,Não,0,negativo
3250216504652297335,HDI Seguros,Sem comprometimento com cliente,São Paulo - SP,2022-03-28,2022-05-11,44,Resolvido,Sim,0,negativo
-8422495764261708546,MAPFRE Seguros,Falta de pagamento da Mapfre,São Paulo - SP,2022-04-20,2022-05-25,35,Não resolvido,Não,0,negativo
5494485871396642839,MAPFRE Seguros,Serviço ruim e irresponsável.,Belo Horizonte - MG,2022-03-30,2022-06-30,92,Não resolvido,Não,0,negativo
-8673788327957657639,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Falta de retorno da empresa,Jacareí - SP,2022-04-05,2022-06-23,79,Não resolvido,Não,0,negativo
6687383101927258059,Tokio Marine Seguradora,Isenção de franquia.,Rio de Janeiro - RJ,2022-05-25,2022-06-02,8,Não resolvido,Não,0,negativo
-3632759487695500730,Tokio Marine Seguradora,Péssimo atendimento,São Paulo - SP,2022-04-20,2022-04-29,9,Não resolvido,Não,0,negativo
-8688045640838636950,Tokio Marine Seguradora,TOKIO MARINE falida!,Guzolândia - SP,2022-04-06,2022-06-18,73,Não resolvido,Não,0,negativo
-5936487727494975773,Youse Seguros,Seguro aumentou quase o dobro,Rio de Janeiro - RJ,2022-06-27,2022-06-29,2,Não resolvido,Não,0,negativo
8441843476546508725,Bradesco Seguros,atraso no concerto do carro,São José do Rio Preto - SP,2022-05-19,2022-05-27,8,Não resolvido,Não,0,negativo
7370720306695952215,Bradesco Seguros,"Bradesco Seguros, nunca mais!!!",Poços de Caldas - MG,2022-06-09,2022-07-11,32,Não resolvido,Não,0,negativo
5511587082023273687,Bradesco Seguros,Carro na oficina há 3 meses,Rio de Janeiro - RJ,2022-05-24,2022-06-29,36,Não resolvido,Não,0,negativo
519955557108057342,Bradesco Seguros,Descaso total com o cliente,São Paulo - SP,2022-06-06,2022-06-10,4,Resolvido,Não,0,negativo
8697448240187182363,Bradesco Seguros,PAGAMENTO DE LUCRO CESSANTE,Belo Horizonte - MG,2022-05-13,2022-05-25,12,Não resolvido,Não,0,negativo
-5847896618687668906,Bradesco Seguros,Previdência Privada Resgate,São Paulo - SP,2022-05-06,2022-05-13,7,Resolvido,Sim,0,negativo
-7165239583050183618,Bradesco Seguros,Seguro Bradesco residencial,Campinas - SP,2022-06-15,2022-06-17,2,Não resolvido,Não,0,negativo
-7363869821448815671,Bradesco Seguros,Seguro viagem internacional,São Bernardo do Campo - SP,2022-05-05,2022-05-26,21,Não resolvido,Não,0,negativo
-377208380493767261,HDI Seguros,Cancelamento Indevido da Apólice,Londrina - PR,2022-05-26,2022-06-01,6,Não resolvido,Não,0,negativo
-4953881227303726066,HDI Seguros,CONTRATO CANCELADO INDEVIDAMENTE,São Caetano do Sul - SP,2022-04-14,2022-04-20,6,Não resolvido,Não,0,negativo
-3224307091603013566,MAPFRE Seguros,PÉSSIMO ATENDIMENTO E DESCASO,Blumenau - SC,2022-06-08,2022-06-21,13,Não resolvido,Não,0,negativo
-2744915736398630426,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Veículo batido por terceiros,Ilhabela - SP,2022-04-04,2022-05-11,37,Não resolvido,Não,0,negativo
681136177591708960,Zurich Brasil Seguros,Reembolso de Lucros Cessantes,Guarulhos - SP,2022-04-29,2022-06-14,46,Resolvido,Não,0,negativo
3985047650101802944,Zurich Brasil Seguros,Seguro que não foi indenizado,Barra do Mendes - BA,2022-04-19,2022-04-29,10,Não resolvido,Não,0,negativo
4595653527134720920,Zurich Brasil Seguros,Sinistro negado indevidamente,Juiz de Fora - MG,2022-05-09,2022-05-16,7,Não resolvido,Não,0,negativo
1449512106069213759,AIG Seguros Brasil,Proteção de Preço não paga, -- - --,2022-05-19,2022-06-23,35,Não resolvido,Não,0,negativo
6598317712810592673,AIG Seguros Brasil,Proteção de preço não paga,Belo Horizonte - MG,2022-04-18,2022-04-27,9,Não resolvido,Não,0,negativo
-1524738982551122535,AIG Seguros Brasil,Seguro aprovado e não pago!,Campina Verde - MG,2022-04-23,2022-05-24,31,Não resolvido,Não,0,negativo
-1762537530045904606,Azul Seguros,Entrega de serviço/ carro reserva,Dias dÁvila - BA,2022-06-13,2022-06-28,15,Não resolvido,Não,0,negativo
-3494514002307902183,Bradesco Seguros,Bradesco não autoriza exames,Cariacica - ES,2022-05-12,2022-06-25,44,Não resolvido,Não,0,negativo
-3308891664197816609,Bradesco Seguros,DIFICULTAM PARA NÃO TE PAGAR.,Franca - SP,2022-05-16,2022-05-23,7,Resolvido,Não,0,negativo
-4892869528883681682,Bradesco Seguros,Guia de Nutricionista Negado,São Paulo - SP,2022-07-11,2022-07-14,3,Não resolvido,Não,0,negativo
6602071620735683635,Bradesco Seguros,Não querem pagar o reembolso,São Paulo - SP,2022-05-18,2022-05-23,5,Não resolvido,Não,0,negativo
-3730648857590685358,Bradesco Seguros,Reembolso cirurgia refrativa,São Paulo - SP,2022-04-14,2022-04-27,13,Não resolvido,Não,0,negativo
8846182957279021303,Bradesco Seguros,Seguro auto Bradesco absurdo,João Pessoa - PB,2022-04-15,2022-05-13,28,Não resolvido,Não,0,negativo
1179149408040506923,HDI Seguros,estou a mais de 2 meses sem carro,São Paulo - SP,2022-05-23,2022-06-06,14,Não resolvido,Não,0,negativo
-6018984938453994021,MAPFRE Seguros,Seguro há 2 meses na enrolação,Pouso Alegre - MG,2022-05-02,2022-06-08,37,Resolvido,Não,0,negativo
3495398745653272160,Porto Seguro,Falta de atendimento ao Sinistro,Cotia - SP,2022-03-30,2022-04-26,27,Não resolvido,Não,0,negativo
2790641189507934524,Porto Seguro,Não indico esse seguro a ninguém!,Recife - PE,2022-04-07,2022-06-16,70,Não resolvido,Não,0,negativo
2494118625652002646,Porto Seguro,Solicitação indevida de sinistro,São Paulo - SP,2022-03-28,2022-04-05,8,Não resolvido,Não,0,negativo
2693700675039744255,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Descaso da seguradora allianz,Boquira - BA,2022-05-28,2022-06-27,30,Não resolvido,Não,0,negativo
8098038979581088945,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",NÃO QUITAÇÃO AO BANCO VEÍCULO,Recife - PE,2022-04-25,2022-05-23,28,Não resolvido,Não,0,negativo
-4458959686495276714,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Seguro que não pode ser usado,Rio de Janeiro - RJ,2022-04-18,2022-04-26,8,Não resolvido,Não,0,negativo
-1620997219304096629,Tokio Marine Seguradora,Demora na indenização,São Paulo - SP,2022-05-27,2022-06-09,13,Resolvido,Não,0,negativo
6008891551541014444,Tokio Marine Seguradora,Um lixo de seguradora.,São Paulo - SP,2022-06-14,2022-07-01,17,Não resolvido,Não,0,negativo
-8057486678659294681,Youse Seguros,Não contrate nada desta empresa,São Paulo - SP,2022-05-03,2022-06-12,40,Não resolvido,Não,0,negativo
698063260488405829,Youse Seguros,Reajuste absurdo na mensalidade,Rio de Janeiro - RJ,2022-06-20,2022-06-24,4,Não resolvido,Não,0,negativo
7935782157229043998,Zurich Brasil Seguros,Cancelamento do seguro celular,São Paulo - SP,2022-05-27,2022-06-17,21,Resolvido,Não,0,negativo
-8640252039716339538,Zurich Brasil Seguros,Falha na prestação de Serviços,São Paulo - SP,2022-05-02,2022-05-23,21,Não resolvido,Não,0,negativo
9050007891095070339,Zurich Brasil Seguros,PÉSSIMO ATENDIMENTO DA EMPRESA,Brasília - DF,2022-04-20,2022-05-18,28,Não resolvido,Não,0,negativo
-2262707684093611318,AIG Seguros Brasil,Pagamento Sinistro 03766900,Paranaguá - PR,2022-06-12,2022-06-18,6,Não resolvido,Não,0,negativo
8555192938527873212,Bradesco Seguros,Assistência 24hs não prestada,Belo Horizonte - MG,2022-05-02,2022-06-15,44,Resolvido,Não,0,negativo
8171420732950705630,Bradesco Seguros,Autorização negada para exame,Camaçari - BA,2022-04-25,2022-06-06,42,Não resolvido,Não,0,negativo
-6060973706434364527,Bradesco Seguros,Banco Bradesco e venda casada,Campinas - SP,2022-04-12,2022-05-14,32,Não resolvido,Não,0,negativo
8978536911506056458,Bradesco Seguros,Fiz a adesão paguei no cartão,Goiânia - GO,2022-05-06,2022-07-02,57,Não resolvido,Não,0,negativo
-2682970211452242090,Bradesco Seguros,Péssimo serviço e atendimento,São Paulo - SP,2022-07-04,2022-07-12,8,Resolvido,Não,0,negativo
4099461796375515779,Porto Seguro,falta de atendimento porto seguro,São Paulo - SP,2022-04-05,2022-05-27,52,Não resolvido,Não,0,negativo
780534126951991144,AIG Seguros Brasil,Seguradora não paga sinistro!!,Salvador - BA,2022-04-21,2022-05-18,27,Não resolvido,Não,0,negativo
-9174933928038319303,Bradesco Seguros,Alteracao de dados em cadastro,Rio de Janeiro - RJ,2022-05-06,2022-05-17,11,Não resolvido,Não,0,negativo
-3976668930367845289,Bradesco Seguros,CADASTRO CARTEIRINHA FARMÁCIAS,Recife - PE,2022-05-05,2022-06-08,34,Não resolvido,Não,0,negativo
1352340542547723650,Bradesco Seguros,Ordem de Pagamento inexistente,Rio de Janeiro - RJ,2022-05-12,2022-05-17,5,Não resolvido,Não,0,negativo
3855776649051673858,Porto Seguro,Cobrança por Telefone não recebido,Cachoeirinha - RS,2022-05-02,2022-05-16,14,Resolvido,Não,0,negativo
328361038826964263,Porto Seguro,Guincho 7 horas e ainda não chegou,Fortaleza - CE,2022-06-11,2022-06-21,10,Não resolvido,Não,0,negativo
7421321721491419749,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",ATENDIMENTO NEGADO PELA ALLIANZ,Recife - PE,2022-04-15,2022-06-02,48,Não resolvido,Não,0,negativo
2859112194098623579,Tokio Marine Seguradora,Exigência de rastreador,São Paulo - SP,2022-05-16,2022-06-08,23,Não resolvido,Não,0,negativo
8608134586323423323,Tokio Marine Seguradora,Negativa de indenizacao,Araras - SP,2022-04-20,2022-05-09,19,Não resolvido,Não,0,negativo
-7800555782928965368,Youse Seguros,Não contratem! Propaganda enganosa!,Brasília - DF,2022-04-28,2022-05-24,26,Não resolvido,Não,0,negativo
7255168040762546917,Zurich Brasil Seguros,Espera excessiva para um reboque,Vespasiano - MG,2022-04-30,2022-05-11,11,Não resolvido,Não,0,negativo
-3146468831696686888,Zurich Brasil Seguros,Falta de Assistência e Reembolso,Belo Horizonte - MG,2022-04-13,2022-05-20,37,Resolvido,Não,0,negativo
-7832681777827706129,AIG Seguros Brasil,Atraso na Análise e pagamento.,Guarulhos - SP,2022-05-12,2022-07-02,51,Não resolvido,Não,0,negativo
-6470238599221009582,AIG Seguros Brasil,Seguros Aprovados e não pagos.,São Paulo - SP,2022-04-04,2022-05-03,29,Não resolvido,Não,0,negativo
6152053685792001707,Azul Seguros,Alto valor para renovação do seguro,Taboão da Serra - SP,2022-03-28,2022-03-29,1,Não resolvido,Não,0,negativo
-3263963419630049821,Bradesco Seguros,ALTERAÇÃO DE E-MAIL BUROCRÁTICA,Rio de Janeiro - RJ,2022-05-06,2022-06-17,42,Não resolvido,Não,0,negativo
6751165227914347806,Bradesco Seguros,Cadê meu informe de rendimentos,Rio de Janeiro - RJ,2022-05-23,2022-06-08,16,Não resolvido,Não,0,negativo
4739075983340006013,Bradesco Seguros,Desrespeito total com o cliente,Pelotas - RS,2022-06-28,2022-07-14,16,Não resolvido,Não,0,negativo
3001653919389011635,Bradesco Seguros,Negativa de cirurgia reparadora,Niterói - RJ,2022-05-04,2022-05-30,26,Não resolvido,Não,0,negativo
3045312208234451969,Bradesco Seguros,Seguro de carro Bradesco seguro,Taboão da Serra - SP,2022-06-14,2022-06-15,1,Não resolvido,Não,0,negativo
-5293338156195519667,MAPFRE Seguros,Mafre seguro celular nao contrate,Salvador - BA,2022-04-18,2022-05-02,14,Não resolvido,Não,0,negativo
-6954796382976771656,MAPFRE Seguros,Seguro Estendido que não funciona,Belo Horizonte - MG,2022-06-08,2022-06-14,6,Não resolvido,Não,0,negativo
-8528285967808373232,Porto Seguro,cobrança por serviços não realizado,São Paulo - SP,2022-05-09,2022-05-23,14,Não resolvido,Não,0,negativo
4215328972476571075,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Empresa desrespeita o consumidor,São Paulo - SP,2022-03-29,2022-04-26,28,Resolvido,Não,0,negativo
-345180243438786349,Youse Seguros,CARRO NEGADO NÃO INFORMAM O MOTIVO,Nova Friburgo - RJ,2022-06-02,2022-06-29,27,Não resolvido,Não,0,negativo
6960514905063284535,Zurich Brasil Seguros,Não consigo atendimento do seguro,Curitiba - PR,2022-04-26,2022-05-03,7,Não resolvido,Não,0,negativo
-5915894866116876975,Azul Seguros,Azul Seguro ( desrespeito com segurado),São Paulo - SP,2022-04-29,2022-06-11,43,Não resolvido,Não,0,negativo
-5437204537816240191,Bradesco Seguros,3 reclamação e nada do Reembolso,Maceió - AL,2022-06-17,2022-06-25,8,Não resolvido,Não,0,negativo
3446124959352946681,Bradesco Seguros,Ah espera do seguro que não veio,Mauá - SP,2022-06-05,2022-06-13,8,Não resolvido,Não,0,negativo
-2433946180438434711,Bradesco Seguros,CONTESTAÇÃO AO VALOR REEMBOLSADO,São Vicente - SP,2022-04-12,2022-04-28,16,Não resolvido,Não,0,negativo
-2095699025941968096,Bradesco Seguros,DESMARCAÇÃO DE CIRURGIA AGENDADA,São Paulo - SP,2022-04-26,2022-05-30,34,Resolvido,Sim,0,negativo
-6118964382854880618,Bradesco Seguros,FALTA DE RETORNO SINISTRO SEGURO,Vinhedo - SP,2022-04-22,2022-06-10,49,Resolvido,Não,0,negativo
7762979595175212153,Bradesco Seguros,Não consigo cancelar um sinistro,Rio de Janeiro - RJ,2022-04-29,2022-05-19,20,Resolvido,Não,0,negativo
4925415997246887098,Bradesco Seguros,"Não enviam guincho, deixam na mão!",Charqueadas - RS,2022-05-09,2022-05-13,4,Não resolvido,Não,0,negativo
1509201655431982695,Bradesco Seguros,Péssima cobertura de seguro auto,Itabuna - BA,2022-06-27,2022-07-06,9,Resolvido,Não,0,negativo
-1052726191857616427,HDI Seguros,Reparo do veículo ainda não aconteceu,São Paulo - SP,2022-05-21,2022-07-01,41,Resolvido,Não,0,negativo
-4224163496807894987,MAPFRE Seguros,Mapfre negou o reparo do meu carro,Imperatriz - MA,2022-04-13,2022-05-25,42,Resolvido,Não,0,negativo
-2070603816635619842,Porto Seguro,Recusa de serviços sem Justificativa,Leme - SP,2022-04-26,2022-05-25,29,Não resolvido,Não,0,negativo
5471946586090649626,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",ALLIANZ NÃO ACEITOU MEU PAGAMENTO,Brasília - DF,2022-05-17,2022-06-20,34,Resolvido,Não,0,negativo
-6318212791690860070,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.","Boletos em dia, contrato cancelado",Belo Horizonte - MG,2022-03-31,2022-05-09,39,Não resolvido,Sim,0,negativo
-1725186764008651071,"Allianz Seguros e SulAmérica Auto, Residencial e Condomínio.",Seguro cancelado sem aviso prévio,Ouro Preto - MG,2022-05-06,2022-05-11,5,Não resolvido,Não,0,negativo
-7509905456625845495,Tokio Marine Seguradora,Demora pra fornecer peças,Campo Largo - PR,2022-06-06,2022-06-21,15,Não resolvido,Não,0,negativo
7003937164892767941,Tokio Marine Seguradora,Nao cumpre com o contrato,Olinda - PE,2022-05-29,2022-06-08,10,Não resolvido,Não,0,negativo
2076458541009589979,Youse Seguros,Youse não aceita minha classe bônus,Salvador - BA,2022-06-29,2022-06-29,0,Não resolvido,Não,0,negativo
